"Dealer ID",Code,"Total Point before this ","Membership Level","Subgroup ID","Subgroup Name",Quantity,Point,"Offer Point","Item Point","Item Point Should Membership Wise","Original Point Should Be","Amount Difference","Pay Status",Date
5445,DPU-1114-1119/2022,998.78,NCF,1,"SMOOTH EXTERIOR",126,126,0,1,1,126,0,"Payment Ok","2022-04-18 13:22:13"
5445,DPU-1114-1119/2022,998.78,NCF,24,"QUICK DRYING ENAMEL",91,91,0,1,1,91,0,"Payment Ok","2022-04-18 13:22:13"
5445,DPU-1114-1120/2022,1215.78,NCF,43,"WALL PUTTY",75,75,0,1,1,75,0,"Payment Ok","2022-04-18 13:32:40"
5445,DPU-1114-1120/2022,1215.78,NCF,21,"PLASTELITE PLASTIC EMULSION",64.9,64.9,0,1,1,64.9,0,"Payment Ok","2022-04-18 13:32:40"
5445,DPU-1114-1121/2022,1355.68,NCF,21,"PLASTELITE PLASTIC EMULSION",25.28,25.28,0,1,1,25.28,0,"Payment Ok","2022-04-18 13:37:41"
5445,DPU-1114-1121/2022,1355.68,NCF,44,"MASTER COAT EXTERIOR WALL SEALER",10,10,0,1,1,10,0,"Payment Ok","2022-04-18 13:37:41"
5445,DPU-1114-1122/2022,1390.96,NCF,1,"SMOOTH EXTERIOR",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-04-18 13:49:49"
5445,DPU-1114-1122/2022,1390.96,NCF,21,"PLASTELITE PLASTIC EMULSION",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-04-18 13:49:49"
5445,DPU-1114-1122/2022,1390.96,NCF,19,"LUCKY SEVEN SYN. ENAMEL",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-04-18 13:49:49"
5445,DPU-1114-1123/2022,1401.88,NCF,21,"PLASTELITE PLASTIC EMULSION",7.28,7.28,0,1,1,7.28,0,"Payment Ok","2022-04-18 13:56:45"
5445,DPU-1114-1123/2022,1401.88,NCF,22,"PLASTELITE WALL SEALER",4.56,4.56,0,1,1,4.56,0,"Payment Ok","2022-04-18 13:56:45"
5445,DPU-1114-1123/2022,1401.88,NCF,43,"WALL PUTTY",25,25,0,1,1,25,0,"Payment Ok","2022-04-18 13:56:45"
5445,DPU-1114-1123/2022,1401.88,NCF,19,"LUCKY SEVEN SYN. ENAMEL",10.92,10.92,0,1,1,10.92,0,"Payment Ok","2022-04-18 13:56:45"
5445,DPU-1114-1123/2022,1401.88,NCF,333,"ACTIVE INTERIOR SEALER",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-04-18 13:56:45"
5445,DPU-1114-1123/2022,1401.88,NCF,20,"MULTI-PURPOSE PUTTY WHITE",5,5,0,1,1,5,0,"Payment Ok","2022-04-18 13:56:45"
5445,DPU-1114-1124/2022,1458.28,NCF,21,"PLASTELITE PLASTIC EMULSION",178,178,0,1,1,178,0,"Payment Ok","2022-04-18 14:04:36"
5445,DPU-1114-1124/2022,1458.28,NCF,43,"WALL PUTTY",50,50,0,1,1,50,0,"Payment Ok","2022-04-18 14:04:36"
5445,DPU-1114-1124/2022,1458.28,NCF,55,"ILLUMINA GLITTER - GOLD",2,16,0,8,8,16,0,"Payment Ok","2022-04-18 14:04:36"
5445,DPU-1114-1127/2022,1702.28,NCF,326,"SUPER LATEX",3,9,0,3,3,9,0,"Payment Ok","2022-04-18 14:10:35"
5445,DPU-1114-1127/2022,1702.28,NCF,51,"SALT SEAL",3.64,10.92,0,3,3,10.92,0,"Payment Ok","2022-04-18 14:10:35"
5445,DPU-1114-1127/2022,1702.28,NCF,24,"QUICK DRYING ENAMEL",1.8,1.8,0,1,1,1.8,0,"Payment Ok","2022-04-18 14:10:35"
5445,DPU-1114-1136/2022,1724,NCF,26,"REBELITE SPD",50.96,50.96,0,1,1,50.96,0,"Payment Ok","2022-04-18 20:27:28"
5445,DPU-1114-1188/2022,1774.96,NCF,1,"SMOOTH EXTERIOR",21.84,21.84,0,1,1,21.84,0,"Payment Ok","2022-04-20 13:43:55"
5445,DPU-1114-1188/2022,1774.96,NCF,21,"PLASTELITE PLASTIC EMULSION",40.04,40.04,0,1,1,40.04,0,"Payment Ok","2022-04-20 13:43:55"
5445,DPU-1114-1230/2022,1836.84,NCF,333,"ACTIVE INTERIOR SEALER",54,54,0,1,1,54,0,"Payment Ok","2022-04-21 13:27:52"
5445,DPU-1114-1231/2022,1890.84,NCF,1,"SMOOTH EXTERIOR",18,18,0,1,1,18,0,"Payment Ok","2022-04-21 13:33:27"
5445,DPU-1114-1231/2022,1890.84,NCF,28,"RUPALI ALUMINIUM PAINT",1.8,1.8,0,1,1,1.8,0,"Payment Ok","2022-04-21 13:33:27"
5445,DPU-1114-1232/2022,1910.64,NCF,21,"PLASTELITE PLASTIC EMULSION",22,22,0,1,1,22,0,"Payment Ok","2022-04-21 13:52:53"
5445,DPU-1114-1239/2022,1932.64,NCF,1,"SMOOTH EXTERIOR",61.88,61.88,0,1,1,61.88,0,"Payment Ok","2022-04-21 18:59:45"
5445,DPU-1114-1239/2022,1932.64,NCF,2,"MASTER COAT",3.64,5.46,0,1.5,1.5,5.46,0,"Payment Ok","2022-04-21 18:59:45"
5445,DPU-1114-1239/2022,1932.64,NCF,333,"ACTIVE INTERIOR SEALER",25.48,25.48,0,1,1,25.48,0,"Payment Ok","2022-04-21 18:59:45"
5445,DPU-1114-1239/2022,1932.64,NCF,21,"PLASTELITE PLASTIC EMULSION",7.28,7.28,0,1,1,7.28,0,"Payment Ok","2022-04-21 18:59:45"
5445,DPU-1114-1240/2022,2032.74,NCF,44,"MASTER COAT EXTERIOR WALL SEALER",29.12,29.12,0,1,1,29.12,0,"Payment Ok","2022-04-21 19:03:41"
5445,DPU-1114-1241/2022,2061.86,NCF,51,"SALT SEAL",18.2,54.6,0,3,3,54.6,7.105427357601E-15,"Over Paid","2022-04-21 19:08:22"
5445,DPU-1114-1241/2022,2061.86,NCF,26,"REBELITE SPD",134.6,134.6,0,1,1,134.6,0,"Payment Ok","2022-04-21 19:08:22"
5445,DPU-1114-1241/2022,2061.86,NCF,19,"LUCKY SEVEN SYN. ENAMEL",10.92,10.92,0,1,1,10.92,0,"Payment Ok","2022-04-21 19:08:22"
5445,DPU-1114-1242/2022,2261.98,NCF,21,"PLASTELITE PLASTIC EMULSION",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-04-21 19:33:36"
5445,DPU-1114-1242/2022,2261.98,NCF,1,"SMOOTH EXTERIOR",5.46,5.46,0,1,1,5.46,0,"Payment Ok","2022-04-21 19:33:36"
5445,DPU-1114-1244/2022,2271.08,NCF,44,"MASTER COAT EXTERIOR WALL SEALER",18,18,0,1,1,18,0,"Payment Ok","2022-04-21 19:34:31"
5445,DPU-1114-1246/2022,2289.08,NCF,21,"PLASTELITE PLASTIC EMULSION",32.76,32.76,0,1,1,32.76,0,"Payment Ok","2022-04-21 19:48:48"
5445,DPU-1114-1246/2022,2289.08,NCF,1,"SMOOTH EXTERIOR",10.92,10.92,0,1,1,10.92,0,"Payment Ok","2022-04-21 19:48:48"
5445,DPU-1114-1246/2022,2289.08,NCF,43,"WALL PUTTY",5,5,0,1,1,5,0,"Payment Ok","2022-04-21 19:48:48"
5445,DPU-1114-1246/2022,2289.08,NCF,26,"REBELITE SPD",18,18,0,1,1,18,0,"Payment Ok","2022-04-21 19:48:48"
5445,DPU-1114-1246/2022,2289.08,NCF,19,"LUCKY SEVEN SYN. ENAMEL",5.46,5.46,0,1,1,5.46,0,"Payment Ok","2022-04-21 19:48:48"
5445,DPU-1114-1247/2022,2361.22,NCF,21,"PLASTELITE PLASTIC EMULSION",2.73,2.73,0,1,1,2.73,0,"Payment Ok","2022-04-21 19:52:44"
5445,DPU-1114-1247/2022,2361.22,NCF,1,"SMOOTH EXTERIOR",2.73,2.73,0,1,1,2.73,0,"Payment Ok","2022-04-21 19:52:44"
5445,DPU-1114-1247/2022,2361.22,NCF,24,"QUICK DRYING ENAMEL",2.73,2.73,0,1,1,2.73,0,"Payment Ok","2022-04-21 19:52:44"
5445,DPU-1114-1247/2022,2361.22,NCF,26,"REBELITE SPD",7.28,7.28,0,1,1,7.28,0,"Payment Ok","2022-04-21 19:52:44"
5445,DPU-1114-1247/2022,2361.22,NCF,44,"MASTER COAT EXTERIOR WALL SEALER",18.2,18.2,0,1,1,18.2,0,"Payment Ok","2022-04-21 19:52:44"
5445,DPU-1114-1275/2022,2394.89,NCF,2,"MASTER COAT",1.8,2.7,0,1.5,1.5,2.7,0,"Payment Ok","2022-04-23 17:45:32"
5445,DPU-1114-1275/2022,2394.89,NCF,1,"SMOOTH EXTERIOR",1,1,0,1,1,1,0,"Payment Ok","2022-04-23 17:45:32"
5445,DPU-1114-1275/2022,2394.89,NCF,21,"PLASTELITE PLASTIC EMULSION",4.54,4.54,0,1,1,4.54,0,"Payment Ok","2022-04-23 17:45:32"
5445,DPU-1114-1285/2022,2403.13,NCF,1,"SMOOTH EXTERIOR",36.4,36.4,0,1,1,36.4,0,"Payment Ok","2022-04-23 20:55:06"
5445,DPU-1114-1285/2022,2403.13,NCF,2,"MASTER COAT",3.64,5.46,0,1.5,1.5,5.46,0,"Payment Ok","2022-04-23 20:55:06"
5445,DPU-1114-1285/2022,2403.13,NCF,19,"LUCKY SEVEN SYN. ENAMEL",7.28,7.28,0,1,1,7.28,0,"Payment Ok","2022-04-23 20:55:06"
5445,DPU-1114-1285/2022,2403.13,NCF,21,"PLASTELITE PLASTIC EMULSION",1.82,1.82,0,1,1,1.82,0,"Payment Ok","2022-04-23 20:55:06"
5445,DPU-1114-1286/2022,2454.09,NCF,3,"ACLOSE SEALER",18.2,18.2,0,1,1,18.2,0,"Payment Ok","2022-04-23 21:04:55"
5445,DPU-1114-1286/2022,2454.09,NCF,19,"LUCKY SEVEN SYN. ENAMEL",18.2,18.2,0,1,1,18.2,0,"Payment Ok","2022-04-23 21:04:55"
5445,DPU-1114-1290/2022,2490.49,NCF,326,"SUPER LATEX",1,3,0,3,3,3,0,"Payment Ok","2022-04-23 21:11:09"
5445,DPU-1114-1290/2022,2490.49,NCF,2,"MASTER COAT",25.48,38.22,0,1.5,1.5,38.22,0,"Payment Ok","2022-04-23 21:11:09"
5445,DPU-1114-1296/2022,2531.71,NCF,2,"MASTER COAT",18.2,27.3,0,1.5,1.5,27.3,3.5527136788005E-15,"Over Paid","2022-04-24 12:34:05"
5445,DPU-1114-1296/2022,2531.71,NCF,21,"PLASTELITE PLASTIC EMULSION",36.4,36.4,0,1,1,36.4,0,"Payment Ok","2022-04-24 12:34:05"
5445,DPU-1114-1296/2022,2531.71,NCF,43,"WALL PUTTY",200,200,0,1,1,200,0,"Payment Ok","2022-04-24 12:34:05"
5445,DPU-1114-1321/2022,2795.41,NCF,1,"SMOOTH EXTERIOR",9.1,9.1,0,1,1,9.1,0,"Payment Ok","2022-04-25 12:22:08"
5445,DPU-1114-1321/2022,2795.41,NCF,55,"ILLUMINA GLITTER - GOLD",1,8,0,8,8,8,0,"Payment Ok","2022-04-25 12:22:08"
5445,DPU-1114-1343/2022,2812.51,NCF,26,"REBELITE SPD",10.92,10.92,0,1,1,10.92,0,"Payment Ok","2022-04-25 20:35:33"
5445,DPU-1114-1347/2022,2823.43,NCF,1,"SMOOTH EXTERIOR",11.82,11.82,0,1,1,11.82,0,"Payment Ok","2022-04-25 20:58:36"
5445,DPU-1114-1347/2022,2823.43,NCF,19,"LUCKY SEVEN SYN. ENAMEL",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-04-25 20:58:36"
5445,scan,2838.89,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:17:19"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:17:54"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 12:18:15"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:21:14"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:21:28"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:21:44"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:21:55"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:22:16"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:22:24"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:22:33"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:22:48"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:22:59"
5445,scan,23,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 12:23:12"
5445,scan,12,NCF,,,scan,220,scan,scan,scan,220,0,"Payment Ok","2022-04-30 12:23:43"
5445,scan,220,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 12:23:53"
5445,scan,12,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:24:07"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:24:15"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:25:32"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:26:06"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:26:38"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:27:19"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:27:52"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:28:04"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:28:18"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:29:52"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:30:05"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:30:16"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:30:25"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:30:57"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:31:40"
5445,scan,110,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 12:32:00"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:32:14"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:32:30"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:32:46"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:32:55"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:33:06"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:33:17"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:33:29"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:33:42"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:33:53"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:34:03"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:34:14"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 12:35:01"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 12:39:16"
5445,scan,135,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 12:56:59"
5445,scan,135,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 12:57:20"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 12:57:36"
5445,scan,110,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 12:57:58"
5445,scan,12,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 12:58:24"
5445,scan,12,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 12:58:44"
5445,scan,12,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:07:22"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:07:37"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:07:49"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:08:21"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:08:35"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:08:46"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:08:53"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:09:03"
5445,scan,23,NCF,,,scan,220,scan,scan,scan,220,0,"Payment Ok","2022-04-30 13:09:14"
5445,scan,220,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:09:24"
5445,scan,110,NCF,,,scan,45,scan,scan,scan,45,0,"Payment Ok","2022-04-30 13:09:33"
5445,scan,45,NCF,,,scan,45,scan,scan,scan,45,0,"Payment Ok","2022-04-30 13:09:45"
5445,scan,45,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:20:29"
5445,scan,23,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 13:20:39"
5445,scan,12,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 13:20:53"
5445,scan,12,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 13:21:12"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:21:25"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:21:41"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:21:51"
5445,scan,110,NCF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-04-30 13:22:04"
5445,scan,100,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-04-30 13:27:48"
5445,scan,12,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 13:27:59"
5445,scan,135,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 13:28:07"
5445,scan,135,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 13:28:19"
5445,scan,135,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:28:42"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:28:50"
5445,scan,110,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 13:29:02"
5445,scan,135,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:29:20"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:29:36"
5445,scan,110,NCF,,,scan,100,scan,scan,scan,100,0,"Payment Ok","2022-04-30 13:29:54"
5445,scan,100,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:30:11"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-04-30 13:30:23"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:30:33"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 13:30:44"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-04-30 13:30:52"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-04-30 14:24:26"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:42:25"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:43:49"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:44:17"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 19:45:10"
5445,scan,135,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:45:36"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 19:46:49"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 19:47:04"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 19:47:22"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:50:24"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 19:50:36"
5445,scan,135,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 19:50:53"
5445,scan,135,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:51:08"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:51:22"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 19:54:16"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 19:54:37"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 19:54:52"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 19:55:03"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 19:55:15"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:03:16"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:03:39"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:03:51"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:04:05"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:04:15"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 20:04:25"
5445,scan,23,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 20:04:38"
5445,scan,23,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:05:58"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:06:11"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:06:28"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:06:41"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:06:51"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 20:11:57"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 20:12:09"
5445,scan,135,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-07 20:12:21"
5445,scan,23,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 20:12:33"
5445,scan,135,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-05-07 20:12:47"
5445,scan,12,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 20:12:58"
5445,scan,135,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 20:13:10"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:13:23"
5445,scan,110,NCF,,,scan,12,scan,scan,scan,12,0,"Payment Ok","2022-05-07 20:13:32"
5445,scan,12,NCF,,,scan,135,scan,scan,scan,135,0,"Payment Ok","2022-05-07 20:14:52"
5445,scan,135,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:15:12"
5445,scan,110,NCF,,,scan,110,scan,scan,scan,110,0,"Payment Ok","2022-05-07 20:15:23"
5445,scan,110,NCF,,,scan,23,scan,scan,scan,23,0,"Payment Ok","2022-05-11 13:10:36"
5445,DPU-1114-1568/2022,23,NCF,333,"ACTIVE INTERIOR SEALER",291.2,291.2,0,1,1,291.2,0,"Payment Ok","2022-05-12 12:24:00"
5445,DPU-1114-1568/2022,23,NCF,21,"PLASTELITE PLASTIC EMULSION",54.6,54.6,0,1,1,54.6,0,"Payment Ok","2022-05-12 12:24:00"
5445,DPU-1114-1568/2022,23,NCF,19,"LUCKY SEVEN SYN. ENAMEL",18.2,18.2,0,1,1,18.2,0,"Payment Ok","2022-05-12 12:24:00"
5445,DPU-1114-1569/2022,387,NCF,333,"ACTIVE INTERIOR SEALER",18.2,18.2,0,1,1,18.2,0,"Payment Ok","2022-05-12 12:37:15"
5445,DPU-1114-1570/2022,405.2,NCF,26,"REBELITE SPD",25.48,25.48,0,1,1,25.48,0,"Payment Ok","2022-05-12 12:42:36"
5445,DPU-1114-1570/2022,405.2,NCF,19,"LUCKY SEVEN SYN. ENAMEL",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-05-12 12:42:36"
5445,DPU-1114-1571/2022,434.32,NCF,26,"REBELITE SPD",18.2,18.2,0,1,1,18.2,0,"Payment Ok","2022-05-12 12:49:00"
5445,DPU-1114-1571/2022,434.32,NCF,19,"LUCKY SEVEN SYN. ENAMEL",7.2,7.2,0,1,1,7.2,0,"Payment Ok","2022-05-12 12:49:00"
5445,DPU-1114-1571/2022,434.32,NCF,1,"SMOOTH EXTERIOR",3.64,3.64,0,1,1,3.64,0,"Payment Ok","2022-05-12 12:49:00"
5445,DPU-1114-1571/2022,434.32,NCF,333,"ACTIVE INTERIOR SEALER",36.4,36.4,0,1,1,36.4,0,"Payment Ok","2022-05-12 12:49:00"
5445,DPU-1114-1571/2022,434.32,NCF,21,"PLASTELITE PLASTIC EMULSION",36.4,36.4,0,1,1,36.4,0,"Payment Ok","2022-05-12 12:49:00"
5445,DPU-1114-1572/2022,536.16,NCF,1,"SMOOTH EXTERIOR",167.44,167.44,0,1,1,167.44,0,"Payment Ok","2022-05-12 13:05:02"
5445,DPU-1114-1572/2022,536.16,NCF,44,"MASTER COAT EXTERIOR WALL SEALER",101.92,101.92,0,1,1,101.92,0,"Payment Ok","2022-05-12 13:05:02"
5445,DPU-1114-1572/2022,536.16,NCF,21,"PLASTELITE PLASTIC EMULSION",54.6,54.6,0,1,1,54.6,0,"Payment Ok","2022-05-12 13:05:02"
